,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
RREB1,4.761447145279819,5.0485312899106,5.2098950524737635,5.4378508420208505,4.608343976160068,4.576841209025117,5.3345432546884455,4.416619559072923,4.886786695148001,4.963139120095125,4.503345342254246,3.7926879933527213,5.286896551724138,4.836526181353768,4.68,3.4597701149425286,4.256395995550612,3.2489892984542212,5.268824771287825,4.737400530503979,5.459770114942529,4.491118077324974,3.795040681906238,5.050709939148073,5.147335423197492,4.617647058823529,5.182908545727137,4.6671832623014335,4.11778380472685,5.041797283176593,5.108857336037864,4.425433779925324,3.8489157483114114,3.956896551724138,4.626040428061831,4.1499250374812595,4.406658739595719,3.9059561128526648,5.486325802615934,5.612787356321839,5.5425287356321835,5.00948275862069,5.194252873563219,5.279918864097363,4.321562110511009,4.6499250374812595,4.698065601345669,4.283632831471588,4.423230490018149,4.379310344827586,4.6600985221674875,3.93368700265252,5.273209549071618,4.788793103448276,5.235071488645921,3.8495438379464977,5.088669950738916,4.486980999296271,4.5879027699265125,5.058470764617691,4.741901776384535,5.148380355276907,5.081201334816463,4.8187650360866074,4.623655913978495,4.685775862068965,4.716515426497278,4.97962382445141,5.241379310344827,4.793103448275862,3.8764367816091956,5.227586206896552,4.10119940029985,4.916003536693192,4.40485312899106,5.055759354365371,3.684350132625995,5.550574712643678,4.016522988505747,4.5331564986737405,5.2461355529131986,4.4923614142295945,4.818131256952169,4.156931738212527,4.078342407743497,4.2305236270753515,4.891379310344828,5.129994526546251,5.43448275862069,3.628497072218608,3.795433364398882,4.891379310344828,4.5492610837438425,4.58574091332712,4.565237651444548,4.948275862068965,5.610194902548725,4.5423197492163006,3.8800140745953553,3.4477241379310346,4.531724137931034,3.907441016333938,4.316686484344035,4.231527093596059,4.66815415821501
RUNX1T1,4.470429549699108,4.46741678387248,4.509080902586681,4.511922284368561,4.470542272230036,4.447101109548367,4.528980679546969,4.433907449678356,4.495799260669878,4.434744652989961,4.433024749669374,4.375324081134665,4.52,4.474917955930614,4.42379746835443,4.334867663981588,4.404042466312781,4.3263203841117415,4.5174373546887105,4.432327166504382,4.409282700421941,4.406597621787495,4.376475608021619,4.4641350210970465,4.488684311469122,4.469843633655994,4.488717666483214,4.450291565922344,4.391978381453563,4.477560414269275,4.509307520476545,4.431911634282028,4.384053242855279,4.386867088607595,4.4543867306852905,4.397358282883874,4.4312527280663465,4.3751438434982735,4.517677869925796,4.5530063291139244,4.471729957805907,4.502848101265823,4.4350210970464135,4.50409530900968,4.421229220680189,4.431755641166759,4.4705155912318615,4.400427883758246,4.444237175216522,4.422995780590718,4.473377536668676,4.347614410905551,4.4888023369036025,4.449367088607595,4.5172892868169185,4.374921950388829,4.47377938517179,4.435029708085766,4.451545963892924,4.4931205283434235,4.457997698504028,4.513105740953843,4.478562678644344,4.465410656461584,4.473662719477337,4.457753164556962,4.475149900066622,4.464902186421174,4.464784160986692,4.42692750287687,4.383122362869198,4.384810126582279,4.409741331865713,4.451152223304122,4.428973277074543,4.47643415028279,4.3354430379746836,4.553164556962026,4.384757383966245,4.452125933138591,4.4923614142295945,4.437750360519147,4.463250306247448,4.416688194265048,4.395847212969132,4.395452414439756,4.470253164556962,4.522905364677516,4.540928270042194,4.347026510628135,4.350838179952104,4.470253164556962,4.44544906570223,4.456551488197058,4.442866917550462,4.495336442371753,4.516235553109521,4.24741081703107,4.370576078532679,4.321215189873418,4.448354430379747,4.364423717521652,4.440710024734468,4.402451275868997,4.4680565897244975
S1PR2,4.597831835007932,4.718637992831542,4.812762973352034,4.91185296324081,4.532855436081243,4.50557546794106,4.878041878890775,4.428609201480698,4.666714244932915,4.662402669632925,4.465816080885893,4.126506024096385,4.852258064516129,4.632616487455197,4.53483870967742,3.9604105571847508,4.342872008324662,3.864627363737486,4.842988808426597,4.564516129032258,4.859139784946237,4.4447702834799605,4.128851032982965,4.717583807716635,4.773704789833822,4.536053130929791,4.788920056100982,4.546031170714027,4.276730699528815,4.721896383186706,4.770398481973435,4.432093692212862,4.155803126039242,4.203629032258065,4.5308676307007785,4.292426367461431,4.423248053392658,4.1749057394218685,4.936040044493882,5.011424731182796,4.932258064516129,4.723387096774194,4.7612903225806456,4.839658444022771,4.380295375048582,4.52805049088359,4.5708103855232105,4.352339845524761,4.437521222410866,4.405913978494624,4.556323604710702,4.169975186104218,4.827543424317618,4.596774193548387,4.8284815106215575,4.151236800231448,4.73963133640553,4.459183673469388,4.5132205182443155,4.738429172510519,4.5821114369501466,4.789019224503096,4.7393340270551505,4.619279819954989,4.540929587235518,4.558870967741935,4.581494057724957,4.687683284457478,4.799421009098428,4.585043988269795,4.1674731182795695,4.745161290322581,4.2791023842917255,4.652191894127378,4.421146953405018,4.727179135209334,4.058312655086849,4.98494623655914,4.227822580645161,4.489247311827957,4.818131256952169,4.463250306247448,4.618626430801249,4.307109940750494,4.262026032823996,4.3267622461170845,4.653225806451613,4.786994367639529,4.927956989247312,4.039257455873402,4.113775065387968,4.653225806451613,4.49231950844854,4.51438535309503,4.498256320836966,4.6926994906621395,4.988078541374474,4.373900293255132,4.1616194865042795,3.9478709677419355,4.486451612903226,4.16893039049236,4.389877641824249,4.330517153097798,4.5565464895635674
SAMD1,4.343258614921378,4.210128495842781,4.19698314108252,4.098718557190318,4.4119425547996975,4.392542202066012,4.1693519513068384,4.444964871194379,4.32309915116489,4.201970443349754,4.405421870240634,4.642734202114581,4.17795918367347,4.315948601662887,4.313469387755102,4.734281591424448,4.474983541803819,4.817030260380014,4.182423990004165,4.2998430141287285,3.942857142857143,4.372294372294372,4.642971795459757,4.204481792717087,4.19604205318491,4.406962785114046,4.180124223602484,4.356569594129787,4.519834900252236,4.227581941867657,4.2416966786714685,4.438190562849344,4.6299179465600675,4.5854591836734695,4.38036593947924,4.513753327417923,4.446399249354914,4.590776570368407,4.08515130190007,4.078656462585034,3.994557823129252,4.278061224489796,4.098639455782313,4.158463385354142,4.469879518072289,4.337622005323869,4.3718267794922845,4.456740442655936,4.457787325456499,4.447278911564626,4.392938127632005,4.540031397174254,4.139717425431711,4.301020408163265,4.1973618715778995,4.615173423629542,4.201166180758017,4.416076634735527,4.3937771830043495,4.24223602484472,4.333333333333333,4.229643372500515,4.211323238973009,4.310393925011865,4.409699363616414,4.358418367346939,4.370139634801289,4.23747680890538,4.119832548403977,4.267161410018553,4.615986394557823,4.012244897959183,4.55323868677906,4.24646781789639,4.443940539178635,4.219713417281806,4.633437990580847,4.106802721088435,4.555697278911564,4.4196755625327055,4.156931738212527,4.416688194265048,4.307109940750494,4.538109121199501,4.542606516290727,4.4743008314436885,4.28469387755102,4.252510528020732,4.141496598639455,4.676164805544859,4.605350248207391,4.28469387755102,4.401360544217687,4.402371759514617,4.390788747931605,4.29484425349087,4.027506654835848,4.1187384044526905,4.595793419408579,4.71869387755102,4.414285714285715,4.575725026852846,4.500586441473141,4.483317136378361,4.3817527010804325
SET,4.302415875754961,4.1458739441195585,4.122425629290618,4.005915952672378,4.383799003682045,4.3657136668832575,4.086026469682979,4.430112165660052,4.273792889302904,4.142468239564428,4.383739198743126,4.673958993870218,4.097894736842106,4.269330734243015,4.276140350877193,4.790271132376396,4.471420486700622,4.888989715668481,4.103651987110633,4.258434547908232,3.8415204678362573,4.350345560871877,4.674650108417111,4.139834881320949,4.125199362041467,4.377708978328173,4.106407322654462,4.322590183323477,4.527005716538538,4.164540138224349,4.1761265909872725,4.422728796513577,4.657171278712244,4.604166666666667,4.350120992135511,4.517543859649122,4.4322444041137325,4.613237639553429,3.988808227465215,3.9744152046783627,3.8906432748538013,4.219298245614035,4.02046783625731,4.0779153766769864,4.461741703656732,4.304347826086956,4.336114676936243,4.451074870274277,4.442566943674977,4.434210526315789,4.360484544695071,4.558029689608637,4.058704453441296,4.256578947368421,4.121309370988446,4.64278970970026,4.134085213032582,4.395094880057286,4.36655162496405,4.1788710907704045,4.2937267410951625,4.160641502746766,4.145161290322581,4.264585883312933,4.380211280890398,4.323684210526316,4.333240997229917,4.178628389154705,4.039811066126855,4.220893141945774,4.641374269005848,3.9280701754385965,4.561784897025172,4.191857849752586,4.4298245614035086,4.155468458379993,4.672739541160594,4.007602339181287,4.569444444444445,4.39608636977058,4.078342407743497,4.395847212969132,4.262026032823996,4.542606516290727,4.553247152970145,4.472384665367121,4.233333333333333,4.185324422166527,4.0508771929824565,4.7188017212843425,4.635846372688478,4.233333333333333,4.3767752715121135,4.374822190611664,4.365101944049313,4.240535549399815,3.9210526315789473,4.083732057416268,4.62047977085571,4.775438596491228,4.390877192982456,4.596952908587258,4.493748739665255,4.481342244500139,4.348297213622291
SGK1,4.353066180935033,4.261316872427984,4.261674718196457,4.195090439276486,4.400091449474165,4.381572930955647,4.247238466536712,4.41378263509411,4.344968862667978,4.248403575989783,4.387230514096186,4.536590807675145,4.251111111111111,4.3353909465020575,4.322222222222222,4.590160867938645,4.42831541218638,4.644827586206897,4.253590325018896,4.314814814814815,4.065432098765432,4.3580246913580245,4.537037037037037,4.256717501815541,4.25645342312009,4.396514161220043,4.245571658615137,4.357677902621723,4.456304619225968,4.275533108866442,4.291938997821351,4.4083510261854215,4.529782359679267,4.5,4.374521072796935,4.4533011272141705,4.414857386121754,4.500481000481001,4.187100893997446,4.190586419753086,4.114814814814815,4.315740740740741,4.177777777777778,4.234204793028322,4.428157072735386,4.340579710144928,4.372628726287263,4.414449660928534,4.425536062378168,4.41358024691358,4.387713109935333,4.4601139601139606,4.217948717948718,4.319444444444445,4.263775971093044,4.516940707523667,4.256613756613756,4.394935752078609,4.383424408014572,4.289049919484702,4.34287317620651,4.284511784511785,4.264635603345281,4.329457364341085,4.399243329350856,4.360185185185185,4.372514619883041,4.279461279461279,4.198955365622032,4.2912457912457915,4.520061728395062,4.107407407407408,4.483091787439614,4.282526115859449,4.412665752171925,4.2698975571316,4.521367521367521,4.209876543209877,4.479166666666667,4.401234567901234,4.2305236270753515,4.395452414439756,4.3267622461170845,4.4743008314436885,4.472384665367121,4.425925925925926,4.312962962962963,4.302763080540858,4.230864197530864,4.553109713487072,4.505005005005005,4.312962962962963,4.386243386243386,4.39039039039039,4.378878878878879,4.325536062378168,4.147342995169082,4.143097643097643,4.50302343159486,4.574814814814815,4.396296296296296,4.488304093567251,4.454022988505747,4.432980599647267,4.378867102396514
SLC38A2,4.627049180327869,4.775925925925926,4.880434782608695,5.001162790697674,4.546913580246914,4.519135802469136,4.955263157894737,4.428688524590164,4.7048672566371685,4.7155172413793105,4.473880597014926,4.074096385542169,4.926,4.6685185185185185,4.562,3.8803030303030304,4.330645161290323,3.765862068965517,4.91530612244898,4.596153846153846,4.963333333333333,4.454545454545454,4.075842696629214,4.775490196078431,4.837878787878788,4.551470588235294,4.856521739130435,4.567977528089887,4.252247191011236,4.777272727272727,4.827450980392157,4.432484076433121,4.107731958762886,4.165625,4.548275862068966,4.271739130434782,4.422413793103448,4.133116883116883,5.029310344827586,5.1125,5.036666666666667,4.7725,4.836666666666667,4.9147058823529415,4.37289156626506,4.55,4.59390243902439,4.342957746478874,4.437368421052631,4.404166666666667,4.575396825396825,4.134615384615385,4.903846153846154,4.63125,4.897560975609756,4.103363228699552,4.8,4.466326530612245,4.527049180327869,4.793478260869565,4.61060606060606,4.85,4.798387096774194,4.654651162790698,4.556451612903226,4.58125,4.605789473684211,4.738636363636363,4.875641025641026,4.622727272727273,4.121666666666667,4.83,4.252173913043478,4.698717948717949,4.42037037037037,4.784042553191489,3.998076923076923,5.08,4.195833333333334,4.498717948717949,4.891379310344828,4.470253164556962,4.653225806451613,4.28469387755102,4.233333333333333,4.312962962962963,4.695,4.845238095238095,5.013333333333334,3.9745283018867923,4.063513513513514,4.695,4.503571428571429,4.528378378378378,4.510810810810811,4.7368421052631575,5.093478260869565,4.404545454545454,4.11734693877551,3.8672,4.496,4.128947368421053,4.379885057471264,4.316666666666666,4.577058823529412
SLC4A1,4.7443403590944575,4.966196355085244,5.108695652173913,5.287006275378368,4.626004311189496,4.592494611013129,5.2137287663603455,4.462789487379651,4.852156201713724,4.886425834701697,4.529850746268656,3.9524765729585005,5.173015873015873,4.804526748971194,4.661904761904762,3.678130511463845,4.326164874551972,3.5098522167487687,5.1579203109815355,4.71001221001221,5.261904761904762,4.510822510822511,3.9558587479935796,4.966542172424526,5.051707551707552,4.632352941176471,5.079365079365079,4.66390226502586,4.214107365792759,4.965127465127465,5.032057267351385,4.470832069558184,3.9997545409916544,4.084821428571429,4.634099616858237,4.239130434782608,4.453658091589126,4.041537827252113,5.32703886152162,5.439814814814815,5.351851851851852,4.950396825396825,5.0661375661375665,5.161064425770308,4.383342895391088,4.6438923395445135,4.695121951219512,4.346858931365974,4.470760233918129,4.427910052910053,4.666792642983119,4.0506715506715505,5.14957264957265,4.756944444444445,5.131629887727449,3.9988967186276603,5.0,4.516520894071914,4.603304709862087,4.984472049689441,4.725348725348725,5.06341189674523,4.99615975422427,4.786821705426356,4.638590203106332,4.682738095238095,4.711361737677527,4.911616161616162,5.114977614977615,4.751082251082251,4.021560846560846,5.071428571428571,4.2063492063492065,4.856532356532356,4.4514011365863215,4.975515028706518,3.8556166056166057,5.391534391534392,4.130291005291006,4.55942205942206,5.129994526546251,4.522905364677516,4.786994367639529,4.252510528020732,4.185324422166527,4.302763080540858,4.845238095238095,5.052280171327791,5.296296296296297,3.813267445342917,3.947018447018447,4.845238095238095,4.571239606953893,4.602102102102102,4.583011583011583,4.8997493734335835,5.4227053140096615,4.5,4.020246193715582,3.6671746031746033,4.557619047619047,4.037176274018379,4.386517058930852,4.305996472663139,4.670868347338936
SLC6A9,4.859016393442623,5.2,5.391304347826087,5.662015503875969,4.677777777777778,4.641152263374486,5.539181286549708,4.451366120218579,5.007669616519174,5.098850574712643,4.5542288557213935,3.709236947791165,5.482666666666667,4.948148148148148,4.762666666666667,3.315151515151515,4.2612903225806456,3.0639080459770116,5.461224489795918,4.8307692307692305,5.688888888888889,4.541414141414141,3.7131086142322096,5.2026143790849675,5.317171717171717,4.688235294117647,5.3594202898550725,4.748314606741573,4.097378277153558,5.191919191919192,5.273202614379085,4.4636942675159235,3.7759450171821305,3.904166666666667,4.7,4.133333333333334,4.439080459770115,3.845021645021645,5.719540229885057,5.8694444444444445,5.786666666666667,5.153333333333333,5.373333333333333,5.474509803921569,4.338152610441767,4.728985507246377,4.783739837398374,4.294835680751174,4.457543859649123,4.405555555555556,4.738624338624339,3.876923076923077,5.466666666666667,4.891666666666667,5.421138211382114,3.779372197309417,5.247619047619048,4.533333333333333,4.6546448087431695,5.211594202898551,4.8373737373737375,5.319191919191919,5.2387096774193544,4.927131782945737,4.695340501792114,4.7716666666666665,4.80561403508772,5.118181818181818,5.429059829059829,4.8969696969696965,3.8094444444444444,5.413333333333333,4.07536231884058,5.042735042735043,4.437037037037037,5.208510638297873,3.5846153846153848,5.795555555555556,3.975,4.588034188034188,5.43448275862069,4.540928270042194,4.927956989247312,4.141496598639455,4.0508771929824565,4.230864197530864,5.013333333333334,5.296296296296297,5.657777777777778,3.5144654088050316,3.715315315315315,5.013333333333334,4.609523809523809,4.6504504504504505,4.628828828828829,5.080701754385965,5.866666666666666,4.618181818181818,3.814965986394558,3.305066666666667,4.5873333333333335,3.8456140350877193,4.3310344827586205,4.231746031746032,4.748235294117647
SNAI1,4.116919270027838,3.7973445143256463,3.6997538966365875,3.455901711276876,4.283717679944095,4.273002562310738,3.601125455147302,4.421899164862357,4.027884454833862,3.828887443070917,4.326386933258237,4.996135485337577,3.6362264150943395,4.043326345213138,4.117735849056603,5.2822565275395466,4.54138770541692,5.497852960312296,3.6511359260685405,4.071117561683599,3.237735849056604,4.287021154945683,4.994276022895908,3.788753237143914,3.729559748427673,4.273029966703662,3.6907301066447906,4.180411278354887,4.669281322874708,3.8238993710691824,3.807621161672216,4.406802067059248,4.951176813849446,4.838443396226415,4.231945348080677,4.647251845775226,4.429191064844936,4.869639794168096,3.413793103448276,3.342374213836478,3.2654088050314467,3.9070754716981133,3.576729559748428,3.613762486126526,4.502614230506933,4.1628383921246925,4.186378278877128,4.50252458145097,4.437140019860974,4.44496855345912,4.23330338424678,4.78955007256894,3.5921625544267055,4.047169811320755,3.6877588587206627,4.928843387765462,3.765498652291105,4.350019252984213,4.26879059696876,3.8351107465135357,4.112064036592338,3.7728225652753955,3.7827145465611687,4.0447564721369025,4.273686346114831,4.1724056603773585,4.1749751737835155,3.8679245283018866,3.5815191098209964,4.0,4.918238993710692,3.4452830188679244,4.723954060705497,3.911465892597968,4.426741206615421,3.8065034122842234,5.03410740203193,3.410691823899371,4.769261006289308,4.331881954523464,3.628497072218608,4.347026510628135,4.039257455873402,4.676164805544859,4.7188017212843425,4.553109713487072,3.9745283018867923,3.813267445342917,3.5144654088050316,5.122107511569954,4.942631310555839,3.9745283018867923,4.297394429469901,4.282763895971443,4.275114737378888,3.9597815292949354,3.275635767022149,3.9108061749571186,4.888525221409319,5.263698113207547,4.324528301886793,4.850049652432969,4.546952938625027,4.564839772386942,4.214428412874584
SPI1,4.175675675675675,3.9234234234234235,3.854876615746181,3.663419233186675,4.307307307307307,4.294461127794461,3.7811759127548603,4.409171466548516,4.110619469026549,3.941752096924511,4.333803953206938,4.849071963529795,3.807027027027027,4.118618618618618,4.167027027027027,5.066748566748567,4.497384481255449,5.234389561975769,3.8182570325427467,4.132016632016632,3.471171171171171,4.298116298116298,4.848314606741573,3.916004239533651,3.874283374283374,4.298489666136725,3.8437132784958874,4.222137868205284,4.595961129668995,3.9463554463554464,3.940646528881823,4.39697021862627,4.815408191696852,4.727195945945946,4.263746505125815,4.578730904817862,4.41425908667288,4.74991224991225,3.631407269338304,3.5822072072072073,3.5054054054054054,4.016891891891892,3.7432432432432434,3.7861685214626393,4.470042331488115,4.2050528789659225,4.230388925510876,4.466501712980587,4.422617354196301,4.42454954954955,4.2679107679107675,4.6808731808731805,3.766112266112266,4.116554054054054,3.847066578773896,4.797054902436068,3.8996138996139,4.352178709321566,4.292202038103677,3.9582843713278497,4.16994266994267,3.9135954135954134,3.9141238012205752,4.117850408548083,4.299767509444929,4.217567567567568,4.222332859174965,3.9785012285012287,3.752945252945253,4.074938574938575,4.789639639639639,3.6297297297297297,4.6415981198589895,4.01004851004851,4.411911911911912,3.9324324324324325,4.872661122661123,3.636036036036036,4.672297297297297,4.341302841302841,3.795433364398882,4.350838179952104,4.113775065387968,4.605350248207391,4.635846372688478,4.505005005005005,4.063513513513514,3.947018447018447,3.715315315315315,4.942631310555839,4.803140978816654,4.063513513513514,4.313706563706564,4.303506208911615,4.295836376917458,4.056899004267425,3.5223266745005875,3.9717444717444716,4.764202978488693,5.050162162162162,4.335135135135135,4.731863442389758,4.5083876980428705,4.515444015444015,4.251987281399046
STIL,4.627049180327869,4.775925925925926,4.880434782608695,5.001162790697674,4.546913580246914,4.519135802469136,4.955263157894737,4.428688524590164,4.7048672566371685,4.7155172413793105,4.473880597014926,4.074096385542169,4.926,4.6685185185185185,4.562,3.8803030303030304,4.330645161290323,3.765862068965517,4.91530612244898,4.596153846153846,4.963333333333333,4.454545454545454,4.075842696629214,4.775490196078431,4.837878787878788,4.551470588235294,4.856521739130435,4.567977528089887,4.252247191011236,4.777272727272727,4.827450980392157,4.432484076433121,4.107731958762886,4.165625,4.548275862068966,4.271739130434782,4.422413793103448,4.133116883116883,5.029310344827586,5.1125,5.036666666666667,4.7725,4.836666666666667,4.9147058823529415,4.37289156626506,4.55,4.59390243902439,4.342957746478874,4.437368421052631,4.404166666666667,4.575396825396825,4.134615384615385,4.903846153846154,4.63125,4.897560975609756,4.103363228699552,4.8,4.466326530612245,4.527049180327869,4.793478260869565,4.61060606060606,4.85,4.798387096774194,4.654651162790698,4.556451612903226,4.58125,4.605789473684211,4.738636363636363,4.875641025641026,4.622727272727273,4.121666666666667,4.83,4.252173913043478,4.698717948717949,4.42037037037037,4.784042553191489,3.998076923076923,5.08,4.195833333333334,4.498717948717949,4.891379310344828,4.470253164556962,4.653225806451613,4.28469387755102,4.233333333333333,4.312962962962963,4.695,4.845238095238095,5.013333333333334,3.9745283018867923,4.063513513513514,4.695,4.503571428571429,4.528378378378378,4.510810810810811,4.7368421052631575,5.093478260869565,4.404545454545454,4.11734693877551,3.8672,4.496,4.128947368421053,4.379885057471264,4.316666666666666,4.577058823529412
TBX2,4.494925839188134,4.511463844797178,4.563146997929606,4.5813953488372094,4.484861845972957,4.4600235155790715,4.591060985797828,4.436768149882904,4.528234302570586,4.473727422003284,4.44136460554371,4.336201950659782,4.5790476190476195,4.504409171075838,4.443809523809524,4.274410774410774,4.3963133640553,4.251395730706076,4.575315840621963,4.456043956043956,4.482539682539683,4.415584415584416,4.337881219903692,4.508403361344538,4.538961038961039,4.484593837535014,4.541407867494824,4.469234884965222,4.375334403424291,4.520923520923521,4.557422969187675,4.4356991204124965,4.348551791850761,4.3586309523809526,4.470853858784893,4.381987577639752,4.432950191570881,4.344465058750773,4.590311986863711,4.6334325396825395,4.549206349206349,4.543452380952381,4.48968253968254,4.563025210084033,4.417670682730924,4.450310559006211,4.490708478513357,4.395372233400402,4.446365914786967,4.4226190476190474,4.49092970521542,4.318681318681318,4.5476190476190474,4.476190476190476,4.572880371660859,4.341020713218023,4.520408163265306,4.441690962099125,4.465261514441842,4.537267080745342,4.482323232323233,4.563492063492063,4.524577572964669,4.49390919158361,4.48873527905786,4.4782738095238095,4.496491228070176,4.504329004329004,4.521978021978022,4.454545454545454,4.349801587301587,4.442857142857143,4.390786749482402,4.486568986568987,4.430629041740153,4.520770010131712,4.291208791208791,4.62936507936508,4.360615079365079,4.461538461538462,4.5492610837438425,4.44544906570223,4.49231950844854,4.401360544217687,4.3767752715121135,4.386243386243386,4.503571428571429,4.571239606953893,4.609523809523809,4.297394429469901,4.313706563706564,4.503571428571429,4.457482993197279,4.469433719433719,4.455920205920206,4.5319548872180455,4.597308488612836,4.268398268398268,4.33843537414966,4.261904761904762,4.458333333333333,4.333333333333333,4.435686918445539,4.393424036281179,4.486274509803922
TBX3,4.515064244572441,4.542042042042042,4.597532314923619,4.623821495914519,4.499332665999333,4.474307640974308,4.628971076339497,4.445059813912273,4.551662281750778,4.502795899347624,4.453610326744655,4.326115271898405,4.615675675675676,4.527027027027027,4.463243243243244,4.2540267540267545,4.401046207497821,4.224137931034483,4.6114175399889685,4.477130977130977,4.530630630630631,4.427518427518428,4.327512906164592,4.53921568627451,4.572072072072072,4.499602543720191,4.575793184488837,4.486638323716975,4.375493470999089,4.55077805077805,4.587175410704822,4.444654845928731,4.340066870994706,4.353885135135135,4.486020503261883,4.383666274970623,4.441907424666045,4.337486837486837,4.634203168685928,4.68018018018018,4.597297297297297,4.570945945945946,4.527027027027027,4.600158982511924,4.423477694562032,4.467685076380729,4.508569545154911,4.400266463646745,4.455618776671408,4.431306306306307,4.507293007293007,4.314968814968815,4.585239085239086,4.4983108108108105,4.607778510217535,4.331414374015271,4.552123552123552,4.453667953667954,4.479618963225521,4.566980023501762,4.501228501228502,4.594731094731094,4.555797733217088,4.5163419233186675,4.503777971519907,4.495608108108108,4.51479374110953,4.532555282555283,4.559598059598059,4.477886977886978,4.342117117117117,4.4837837837837835,4.390129259694477,4.513167013167013,4.439606272939606,4.551178838412881,4.278066528066528,4.673873873873874,4.358108108108108,4.4743589743589745,4.58574091332712,4.456551488197058,4.51438535309503,4.402371759514617,4.374822190611664,4.39039039039039,4.528378378378378,4.602102102102102,4.6504504504504505,4.282763895971443,4.303506208911615,4.528378378378378,4.469433719433719,4.483929875821768,4.468955441928415,4.557610241820768,4.645710928319624,4.2862407862407865,4.3306674020959735,4.240216216216216,4.470540540540541,4.327880512091038,4.441286113699907,4.3966108966108965,4.503179650238474
TGFBR2,4.4986708019494905,4.523023023023023,4.577555816686251,4.6018227529855436,4.484651317984651,4.45995995995996,4.608108108108108,4.432210899424014,4.534441521167185,4.484156570363467,4.439895118999597,4.317323347443829,4.595135135135135,4.51001001001001,4.447027027027027,4.248293748293748,4.389276373147341,4.2196644920782855,4.591009376723663,4.460498960498961,4.507207207207207,4.414414414414415,4.31931369571819,4.5201377848436675,4.552416052416053,4.484499205087441,4.555816686251469,4.471454600668084,4.365168539325842,4.531941031941032,4.5691573926868045,4.431915992425546,4.330872109222625,4.34375,4.471575023299161,4.3719153936545245,4.428859894377136,4.328360828360829,4.611835973904939,4.657094594594595,4.573873873873874,4.552702702702702,4.506306306306306,4.579491255961845,4.411103874959297,4.452996474735605,4.492748846407383,4.388846593071945,4.441963015647226,4.417792792792793,4.4918489918489914,4.3045738045738045,4.5644490644490645,4.481418918918919,4.587673038892551,4.32353654102533,4.532818532818533,4.439327082184225,4.465440850686752,4.548178613396004,4.485667485667486,4.575894075894076,4.536617262423714,4.499371464487743,4.488666085440279,4.480743243243243,4.498862019914651,4.514127764127764,4.538808038808039,4.46068796068796,4.333108108108108,4.462162162162162,4.378965922444183,4.495148995148996,4.426593259926594,4.532202415181138,4.271829521829522,4.651351351351352,4.34740990990991,4.459805959805959,4.565237651444548,4.442866917550462,4.498256320836966,4.390788747931605,4.365101944049313,4.378878878878879,4.510810810810811,4.583011583011583,4.628828828828829,4.275114737378888,4.295836376917458,4.510810810810811,4.455920205920206,4.468955441928415,4.455441928414902,4.539829302987198,4.622209165687426,4.273955773955774,4.322118036403751,4.235675675675676,4.456486486486487,4.317923186344239,4.428549238894067,4.385027885027885,4.487599364069952
