,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
RHOXF2BB,109.37200504413619,109.68755935422602,109.32255667038275,109.91413237924866,109.21430832541944,109.31085786641343,109.1731893837157,110.16645649432535,110.06240072611754,109.07250221043324,108.7294297742059,110.12542477602719,110.19128205128204,109.85612535612536,109.60512820512821,104.01087801087802,107.74937965260546,106.38355437665783,108.12192569335427,109.23372781065089,110.7008547008547,110.28127428127428,101.89196197061365,109.4017094017094,108.20901320901321,108.33182503770739,108.20735785953177,108.42783059636992,110.26908671852492,109.63869463869464,109.46254399195576,97.57912787849094,110.15014538725879,108.19911858974359,109.93346595932803,109.59531772575251,109.5691128794577,109.42557442557442,109.69849690539345,109.62232905982906,108.32136752136752,109.32115384615385,109.27692307692308,109.31146304675717,109.2873030583874,109.95484949832776,110.12007504690432,109.92488262910798,110.07638326585695,110.03365384615384,109.26129426129427,109.54930966469428,109.63116370808679,109.47596153846153,109.4718574108818,109.88122341037139,109.72985347985347,109.13186813186813,109.1416561580496,108.9108138238573,109.003885003885,108.95363895363896,109.09842845326716,109.50447227191414,109.05734767025089,107.35384615384615,109.70283400809717,109.31643356643356,109.05785667324129,109.37412587412588,108.09209401709401,108.45128205128205,110.01727982162765,110.26824457593689,110.20671098448877,110.12547735951992,100.77218934911242,109.25811965811965,109.91452991452991,110.21433267587113,109.91246684350132,109.05258033106135,110.18238213399503,110.01412872841445,109.83670715249663,110.21130104463438,108.68653846153846,108.62535612535612,109.66538461538461,108.57910014513789,108.88322938322938,109.0551282051282,109.87057387057386,109.2006237006237,109.53499653499654,109.29554655870446,109.01672240802675,109.1590909090909,109.88069073783359,104.1788717948718,110.10461538461539,108.24696356275304,110.07721780135573,109.03093203093204,109.27420814479638
RREB1,109.4064443188242,109.56704980842912,109.71264367816092,109.58460304731355,109.78097062579822,109.84376330353342,109.68542044767091,110.24024872809497,110.14922184925237,109.18668252080856,109.09778692743181,109.9634399667636,110.0,109.97701149425288,109.69241379310346,104.37269244165796,108.00333704115684,106.92936979785969,108.77339901477832,109.39389920424404,110.56091954022989,109.98275862068965,102.31576908175126,109.64841108857335,108.60188087774294,108.82961460446248,108.95577211394303,109.08446338628438,109.96358000774893,109.68129571577848,109.98242055442867,97.78300021963541,109.91148240312833,108.75808189655173,110.07847800237812,109.6671664167916,109.87713040031709,109.628302731751,109.84898929845423,109.86278735632185,108.29425287356322,109.77758620689656,109.36666666666666,108.99898580121703,109.44869131699211,109.67391304347827,109.81581160639193,109.87761049052938,109.47695099818512,110.14295977011494,109.72304324028462,109.70291777188329,109.88594164456234,109.72737068965517,109.97771236333053,110.1396319777331,109.9396551724138,109.40112596762843,109.58507631430187,109.51974012993503,109.61807732497388,109.58342041100661,109.45383759733036,109.89735364875702,109.59102706711161,107.81336206896552,109.88747731397459,109.34482758620689,109.58001768346595,109.46394984326018,108.6882183908046,108.80689655172414,109.97901049475263,109.71883289124668,109.9953171562367,109.92589875275128,101.26790450928382,109.51379310344828,110.08836206896552,109.91246684350132,110.07728894173603,109.63727629855958,110.21245828698554,109.8015482054891,110.00574712643679,110.11494252873563,109.31293103448276,109.30623973727423,109.86379310344827,109.1171112556929,108.7260018639329,109.44741379310345,110.03407224958949,109.67194780987884,109.93150046598322,109.65970961887477,108.51724137931035,109.28605015673982,110.06966924700914,104.60193103448276,109.9651724137931,108.35390199637024,110.119698771304,109.67214012041599,109.75659229208925
RUNX1T1,109.01390329943972,108.99249882794187,109.65712713263622,108.69384751251104,110.05672761368965,110.06016565088295,109.84365978236731,109.6993152106246,109.64008065419515,109.01222173723265,109.26601171358398,109.12017691017233,109.24025316455696,109.6094702297234,109.34379746835442,104.74952052167242,108.16537362188649,107.52282845918813,109.21467321105658,109.21859785783836,109.74430379746835,109.08323743766782,101.97781254444602,109.38222884090345,108.8879938626774,109.38756515264333,109.5872317006054,109.66263689375623,108.99203527236524,109.20253164556962,110.19049391908662,97.80690155607515,109.00978728957327,109.28144778481013,109.84308162374509,109.36268574573472,109.81187254474028,109.52917968107842,109.61021388040157,109.64820675105486,108.04050632911392,109.93639240506329,109.06075949367089,108.31533879374534,109.28839408265975,108.92184920198129,108.95152824945971,109.20734533784989,108.43890739506995,109.80933544303798,109.87602973678923,109.4508276533593,109.73125608568647,109.62381329113924,110.11176288978079,109.90872452744509,109.60352622061482,109.31542237148024,109.68458186345715,109.82333516785911,110.08266206367472,110.01189106252397,109.38791343405471,109.88843096850162,109.93412277119913,108.13987341772152,109.56269153897402,109.00776754890678,109.80688088283026,109.23360184119677,109.37911392405063,108.92151898734177,109.33048981838195,108.68841285296982,109.1104860134396,109.00107729598707,101.54186952288218,109.39915611814347,109.7761075949367,109.05258033106135,109.63727629855958,110.00753084441595,109.69906084115966,109.01859984500129,109.74428159005107,109.42780121894046,109.84651898734177,109.88466947960619,109.53227848101265,109.55529018390256,108.23075607252822,109.61613924050633,109.74321880650994,109.97057817310981,109.95313034553541,109.63524317121919,107.73968079251513,108.86737629459148,109.73030224748128,104.67301265822785,109.17936708860759,108.32378414390406,109.52102429797759,110.1008639742817,109.85152643335816
S1PR2,109.59730301427815,109.82616487455198,109.79920523609164,109.86834208552138,109.85374352847471,109.91158900836321,109.77306168647425,110.42252776308831,110.29945760776478,109.3932146829811,109.20052961001444,110.20054411193159,110.24774193548387,110.15352449223417,109.8974193548387,104.31622678396872,108.13007284079085,106.93581757508342,108.75641869651086,109.62903225806451,110.78817204301075,110.24975562072336,102.19083001087351,109.74067046173307,108.7434017595308,108.99478178368122,109.00561009817672,109.15621602029721,110.21747009786155,109.86754643206257,110.08870967741936,97.86120813642901,110.15530428999003,108.83417338709677,110.30367074527253,109.9211079943899,110.03337041156841,109.84373690825304,110.0706340378198,110.01176075268818,108.56559139784946,109.89032258064516,109.5763440860215,109.29079696394687,109.65254566653712,109.98176718092567,110.10228166797798,110.07201272149022,109.78336162988116,110.35047043010752,109.79800307219662,109.87282878411911,110.04714640198512,109.9274193548387,110.04032258064517,110.26732243599017,110.05990783410138,109.50987491770901,109.63617133791645,109.53202431042543,109.70821114369501,109.63994786575432,109.56347554630594,109.97336834208552,109.70083246618105,107.83729838709678,110.03378607809847,109.5674486803519,109.65508684863524,109.6891495601173,108.80228494623655,108.90806451612903,110.17215988779803,110.02067824648469,110.23197929111907,110.13074811256006,101.4348635235732,109.61774193548388,110.24731182795699,110.18238213399503,110.21245828698554,109.69906084115966,110.45863683662851,110.04970375246873,110.15025466893039,110.3626045400239,109.39475806451613,109.37045570916538,109.97258064516129,109.26719415702982,108.90889276373147,109.58266129032258,110.19796466973887,109.80013077593723,110.05318221447254,109.76485568760611,108.84361851332399,109.4325513196481,110.19140882159316,104.65909677419354,110.18548387096774,108.63667232597624,110.28235076010382,109.73067076292882,109.82466793168881
SAMD1,109.28638340582134,109.52985638699924,109.27979887607216,109.72662553393451,109.18934240362812,109.28747795414462,109.13927676333691,110.05486784877885,109.95322376738307,108.99155524278677,108.73103868413037,109.97836242930907,110.03387755102041,109.76455026455027,109.52326530612245,104.0674087816945,107.74292297564187,106.44334975369458,108.16618075801749,109.16562009419152,110.54013605442177,110.06864564007421,101.91630360009172,109.32372949179671,108.20408163265306,108.27761104441777,108.20097604259095,108.38660857601468,110.10387525796835,109.5491651205937,109.39595838335335,97.6442220200182,109.98464127919209,108.19515306122449,109.80084447572132,109.48136645962732,109.45953553835328,109.33262655711636,109.58057705840957,109.54294217687075,108.2408163265306,109.24030612244898,109.18639455782314,109.14825930372149,109.19645930661422,109.79370008873114,109.93330014932802,109.79016958896234,109.86981740064446,109.9170918367347,109.21865889212827,109.4756671899529,109.56593406593407,109.37755102040816,109.42608262817322,109.78063512400476,109.64868804664724,109.08746355685132,109.11508865841418,108.88257911860396,108.93382807668522,108.91424448567305,109.06978275181041,109.42382534409113,109.0239192451174,107.37857142857143,109.62943071965628,109.21196660482374,109.03139717425432,109.30333951762523,108.05816326530612,108.39795918367346,109.9094942324756,110.03924646781789,110.0498866213152,109.94268345636127,100.6605180533752,109.18095238095238,109.80017006802721,110.01412872841445,109.8015482054891,109.01859984500129,110.04970375246873,109.87671803415243,109.75349087003222,110.06991685563113,108.65255102040817,108.59378036929057,109.5904761904762,108.50250288794763,108.8392167677882,108.98367346938775,109.7815840621963,109.13485934914506,109.45256480970767,109.23361976369495,108.80745341614907,109.09972170686457,109.79196168263223,104.11804081632653,109.94897959183673,108.16326530612245,109.95285010555946,108.9967606090055,109.23673469387755
SET,109.43888409548461,109.53833658219624,109.7512077294686,109.4765401876785,109.86024474767164,109.93632228719947,109.73160972606956,110.1745757837216,110.10922217047042,109.2692075015124,109.25098193244305,109.82508983301628,109.94473684210526,109.98521767381416,109.7319298245614,104.62838915470495,108.18024900962082,107.19431336963098,108.95255997135696,109.43049932523617,110.44152046783626,109.84994683678894,102.17455154740784,109.61850705194358,108.75518341307814,108.96826625386997,109.06311975591152,109.20954070569682,109.84003548196334,109.67171717171718,110.02235982112143,97.82696390658174,109.78079218665219,108.93914473684211,110.07251966122202,109.67543859649123,109.86237144585601,109.67612212349054,109.85148215366002,109.86915204678363,108.35730994152047,109.82105263157895,109.38859649122807,108.98684210526316,109.48171633904037,109.65026697177727,109.7267864783911,109.79886335557202,109.40138504155125,110.14802631578948,109.80423280423281,109.75742240215925,109.9298245614035,109.73848684210526,110.03155755241762,110.12296436157659,109.90820802005013,109.47529538131042,109.68435432844406,109.59191456903127,109.69976076555024,109.67534999113947,109.49434069043576,109.93329253365972,109.69864176570458,107.95274122807018,109.88578024007387,109.35645933014354,109.67206477732793,109.53349282296651,108.85263157894737,108.8921052631579,109.93211289092297,109.59761583445794,109.87632661901668,109.75793206420306,101.09784075573549,109.58216374269006,110.0718201754386,109.83670715249663,110.00574712643679,109.74428159005107,110.15025466893039,109.75349087003222,110.06802092951678,110.04272254710851,109.44407894736842,109.42460317460318,109.85584795321637,109.19397550479974,108.87908961593172,109.53245614035087,110.05952380952381,109.791844476055,109.94914651493599,109.68755771006464,108.51067887109078,109.25538277511961,110.0654314357322,104.53873684210527,109.8548245614035,108.42243767313019,110.03085299455536,109.77903091060986,109.80381836945304
SGK1,109.50880388585307,109.78257887517147,109.62104133118626,109.94961240310077,109.58882030178326,109.68084133516233,109.54158544509421,110.3752276867031,110.24647656506063,109.26181353767561,108.98535102266446,110.2541276215975,110.27925925925926,110.08196159122085,109.8037037037037,104.11952861952862,107.9226403823178,106.6544061302682,108.48412698412699,109.46011396011396,110.80864197530865,110.3195847362514,102.2103620474407,109.65359477124183,108.48540965207631,108.65277777777777,108.65338164251207,108.8204327923429,110.30274656679151,109.80751964085297,109.83660130718954,97.73732012267044,110.21668575792287,108.52488425925925,110.14032567049809,109.7781803542673,109.83269476372925,109.63828763828764,109.93167305236271,109.88271604938272,108.41234567901235,109.66527777777777,109.46358024691358,109.2979302832244,109.48616688978134,109.98953301127214,110.15311653116531,110.06181533646323,109.95380116959065,110.23341049382717,109.5843621399177,109.752849002849,109.90669515669515,109.75405092592592,109.82633242999097,110.13967779438632,109.98941798941799,109.34769463340892,109.45901639344262,109.29227053140097,109.37766554433222,109.33071455293677,109.41457586618877,109.80878552971576,109.410593389088,107.60694444444445,109.9485380116959,109.46212121212122,109.40883190883191,109.53367003367003,108.44583333333334,108.72222222222223,110.1610305958132,110.17473884140551,110.29378143575674,110.23325453112687,101.24180911680912,109.47901234567901,110.16512345679013,110.21130104463438,110.11494252873563,109.42780121894046,110.3626045400239,110.06991685563113,110.04272254710851,110.3724279835391,109.06851851851852,109.03292181069959,109.87962962962963,108.91055206149545,108.90265265265265,109.36342592592592,110.09722222222223,109.53528528528528,109.85210210210211,109.6030701754386,108.94444444444444,109.36489898989899,110.10090702947846,104.5842962962963,110.20537037037037,108.44639376218323,110.26926351638996,109.41710758377425,109.63769063180828
SLC38A2,108.72786885245901,108.69444444444444,109.40760869565217,108.3296511627907,109.8770061728395,109.84382716049383,109.65350877192982,109.37131147540984,109.29911504424778,108.7905172413793,109.12425373134329,108.75150602409639,108.878,109.30185185185185,109.07,104.73989898989899,108.10604838709678,107.52896551724137,109.10408163265306,109.0125,109.35,108.70189393939394,101.63539325842697,109.09411764705882,108.8310606060606,109.46985294117647,109.52445652173913,109.62443820224719,108.59943820224719,108.88712121212122,109.99607843137255,97.82691082802548,108.61932989690722,109.25,109.60560344827586,109.12445652173913,109.59626436781609,109.33019480519481,109.35,109.36770833333334,107.90833333333333,109.74625,108.81666666666666,108.01544117647059,109.08222891566265,108.5875,108.59329268292683,108.85633802816902,108.02526315789474,109.5375,109.6829365079365,109.17307692307692,109.44903846153846,109.396875,109.88871951219512,109.62914798206278,109.29553571428572,109.08520408163265,109.44139344262295,109.61992753623188,109.96515151515152,109.88181818181818,109.14193548387097,109.65523255813953,109.79596774193548,108.1315625,109.25342105263158,108.79545454545455,109.61794871794872,109.02613636363637,109.45458333333333,108.7975,108.96195652173913,108.27884615384616,108.71728395061729,108.59946808510638,101.66009615384615,109.14166666666667,109.48229166666667,108.68653846153846,109.31293103448276,109.84651898734177,109.39475806451613,108.65255102040817,109.44407894736842,109.06851851851852,109.820625,109.82123015873016,109.22,109.52452830188679,107.9027027027027,109.456875,109.43630952380953,109.81587837837837,109.74290540540541,109.39703947368422,107.42282608695652,108.54602272727273,109.42142857142858,104.4338,108.8165,108.2421052631579,109.17298850574713,109.97063492063492,109.60970588235294
SLC4A1,108.69750195160032,108.6710758377425,109.40039107430412,108.26984126984127,109.9086321771507,109.87781697040957,109.66819827346143,109.3312516263336,109.26562719483073,108.77312534209086,109.10009476427386,108.68932874354562,108.82539682539682,109.2799823633157,109.02984126984127,104.7312810646144,108.07706093189964,107.53995621237,109.11208292840946,109.00030525030525,109.29629629629629,108.6523569023569,101.6199393615124,109.08403361344538,108.81914381914382,109.47747432306255,109.57539682539682,109.66720171214553,108.5171214553237,108.85016835016835,110.03579209461563,97.76630269942372,108.56381934216986,109.27306547619048,109.60680076628353,109.12215320910973,109.61959496442255,109.33580705009277,109.37465790914067,109.36640211640211,107.86825396825397,109.76369047619048,108.79417989417989,107.96965452847806,109.08089500860585,108.52605244996549,108.52168021680217,108.8277442432372,107.92807017543859,109.51471560846561,109.6931216931217,109.16330891330891,109.45787545787546,109.39905753968254,109.90882694541232,109.61958146487295,109.28117913832199,109.08778749595076,109.4568045797554,109.66160570508397,110.02465127465128,109.9345037678371,109.13568868407577,109.640642303433,109.82949308755761,108.08482142857143,109.23801169590644,108.75883838383838,109.64021164021165,108.98556998556998,109.4887566137566,108.77698412698413,108.93461007591442,108.18925518925519,108.65735841661768,108.5469436001351,101.68131868131869,109.13809523809523,109.46511243386243,108.62535612535612,109.30623973727423,109.88466947960619,109.37045570916538,108.59378036929057,109.42460317460318,109.03292181069959,109.82123015873016,109.88019652305367,109.2005291005291,109.57397424378557,107.85456885456885,109.46746031746032,109.4301776266062,109.85692835692835,109.75332475332475,109.40611946533,107.36162870945479,108.5340909090909,109.39763524457402,104.56114285714285,108.76301587301587,108.22013366750208,109.14303959131546,110.01045603426556,109.62773109243697
SLC6A9,109.26639344262296,109.33395061728395,109.58357487922706,109.34573643410853,109.67407407407407,109.73477366255145,109.56228070175439,110.03934426229509,109.96076696165191,109.03218390804598,109.06716417910448,109.73795180722891,109.783,109.80154320987654,109.52933333333333,104.3983164983165,107.9478494623656,106.9264367816092,108.72993197278912,109.22564102564102,110.32444444444444,109.71843434343434,102.25936329588015,109.51535947712418,108.54343434343434,108.71985294117647,108.86992753623188,108.97715355805244,109.73951310861423,109.51464646464646,109.83251633986929,97.86210191082803,109.68883161512028,108.68619791666667,109.86436781609196,109.4481884057971,109.68218390804597,109.44112554112554,109.61436781609196,109.70520833333333,108.12777777777778,109.64041666666667,109.18722222222222,108.79117647058824,109.28112449799197,109.46630434782608,109.58821138211383,109.64178403755868,109.27736842105263,109.93923611111111,109.62619047619047,109.5448717948718,109.71987179487179,109.55052083333334,109.85426829268293,109.96472346786248,109.78333333333333,109.28809523809524,109.49781420765028,109.4243961352657,109.48434343434343,109.46700336700337,109.34193548387097,109.76434108527131,109.48673835125447,107.82604166666667,109.7421052631579,109.17613636363636,109.49017094017094,109.31818181818181,108.59319444444445,108.71166666666667,109.77391304347826,109.49059829059829,109.76543209876543,109.6645390070922,100.96057692307693,109.39888888888889,109.9,109.66538461538461,109.86379310344827,109.53227848101265,109.97258064516129,109.5904761904762,109.85584795321637,109.87962962962963,109.22,109.2005291005291,109.73472222222222,108.93553459119497,108.61959459459459,109.31208333333333,109.86805555555556,109.52882882882884,109.77274774774774,109.53399122807018,108.31666666666666,109.14734848484848,109.90833333333333,104.28373333333333,109.735,108.18859649122807,109.90689655172413,109.54761904761905,109.64490196078431
SNAI1,108.55428394679863,108.63242487770789,109.10391030899645,108.21939447125932,109.5762869788027,109.52853482413231,109.34326381992717,109.1311475409836,109.05359826348305,108.65517241379311,108.82399324134047,108.56603773584905,108.71811320754718,109.07337526205451,108.86716981132075,104.50695635601296,107.93213633597078,107.29225764476253,108.73777435502502,108.90420899854863,109.15471698113207,108.58976558033162,101.31015475938096,108.80244173140954,108.62264150943396,109.35821309655938,109.24118129614438,109.40195039219843,108.42336230655077,108.66781017724414,109.73714391416944,97.57180627328447,108.46644621668936,109.02329009433963,109.47657774886142,109.05701394585726,109.43786597267405,109.23107081597648,109.26935588809368,109.14072327044025,107.88679245283019,109.48301886792453,108.68238993710692,107.95782463928968,108.95521709479428,108.49056603773585,108.45697192820985,108.70874302418284,107.80993048659384,109.35966981132076,109.37316561844864,108.96806966618287,109.21843251088534,109.21816037735849,109.5586746433502,109.36889753786276,109.00202156334232,108.8552175587216,109.09433962264151,109.29204265791633,109.73899371069183,109.62416619020392,108.8338405356056,109.32382623957876,109.54899573950091,107.82193396226415,108.98430983118173,108.66938250428817,109.30527334300919,108.85334476843911,109.29654088050314,108.53396226415094,108.78589007383101,108.066763425254,108.55206149545772,108.42232035327177,101.75181422351234,108.87735849056604,109.21658805031447,108.57910014513789,109.1171112556929,109.55529018390256,109.26719415702982,108.50250288794763,109.19397550479974,108.91055206149545,109.52452830188679,109.57397424378557,108.93553459119497,109.45710217159132,107.75242223355431,109.22264150943396,109.20417789757413,109.62340642529321,109.48470168281489,109.11569016881828,107.35274815422477,108.33790737564323,109.14805544859453,104.56226415094339,108.65490566037735,108.20059582919563,108.95467360659293,109.69272237196766,109.28812430632631
SPI1,108.50819672131148,108.53203203203203,108.38190364277321,108.49151477058454,108.36077744411078,108.45045045045045,108.2221431958274,108.8774922463447,108.86689787132265,108.2856477166822,108.24808390480032,108.6751872354282,108.89918918918919,108.76176176176176,108.62054054054055,104.62175812175812,107.62336530078466,106.63979496738118,107.79453943739658,108.37837837837837,109.25225225225225,108.78562653562653,101.24339508047373,108.31346051934287,107.76617526617527,107.73966613672496,107.43272620446534,107.67218341937443,108.85453993319162,108.6056511056511,108.37599364069952,97.51489068686521,108.79910838673726,107.85515202702703,108.73998136067101,108.55317273795535,108.44547996272134,108.52544752544753,108.61183597390495,108.55658783783784,107.77477477477477,108.19189189189188,108.35,108.39427662957075,108.4008466297623,108.80640423031727,108.73566249176005,108.69775409212029,108.64224751066857,108.86627252252252,108.41677391677392,108.66528066528066,108.64397089397089,108.33065878378379,108.476433750824,108.67979638831656,108.5699806949807,108.47600661886376,108.31767833407177,108.03760282021152,107.98812448812448,108.12790062790063,108.19093286835222,108.39000628535513,108.2555943039814,107.17432432432433,108.66301564722617,108.40632678132678,108.18156618156618,108.58476658476658,107.63536036036037,107.59324324324324,108.90863689776734,108.64345114345114,108.84017350684017,108.54341575618172,99.21569646569647,108.31666666666666,108.63372747747748,108.88322938322938,108.7260018639329,108.23075607252822,108.90889276373147,108.8392167677882,108.87908961593172,108.90265265265265,107.9027027027027,107.85456885456885,108.61959459459459,107.75242223355431,108.6491964937911,108.09628378378379,108.82046332046332,108.33235938641344,108.4054054054054,108.28716216216216,107.92068155111633,108.22727272727273,108.77854384997242,103.29859459459459,108.75581081081081,107.49786628733997,108.74976700838769,108.19562419562419,108.29872813990461
STIL,108.8672131147541,108.93518518518519,109.36485507246377,108.72790697674418,109.68225308641975,109.7,109.4969298245614,109.56680327868852,109.48473451327433,108.84137931034483,108.95746268656717,109.09277108433734,109.2095,109.44537037037037,109.194,104.39747474747475,107.90201612903226,107.11396551724138,108.78469387755102,109.0375,109.68166666666667,109.09128787878788,101.63202247191012,109.14411764705882,108.59318181818182,109.06691176470588,109.13369565217391,109.26769662921349,109.00449438202247,109.06287878787879,109.85122549019607,97.53885350318471,108.98711340206185,108.883984375,109.67047413793104,109.22554347826087,109.56264367816092,109.3224025974026,109.43189655172414,109.4265625,107.92166666666667,109.628125,108.90083333333334,108.29779411764706,109.09518072289157,108.9179347826087,108.96829268292683,109.11830985915493,108.5207894736842,109.65364583333333,109.53809523809524,109.25673076923077,109.49807692307692,109.4109375,109.76737804878049,109.68094170403587,109.39464285714286,109.04336734693878,109.3688524590164,109.42971014492754,109.69924242424243,109.60479797979798,109.1233870967742,109.60755813953489,109.58145161290322,107.7675,109.35342105263157,108.87159090909091,109.45192307692308,109.07159090909092,108.99979166666667,108.66,109.22173913043478,108.76217948717948,109.08827160493827,108.99255319148936,101.40673076923076,109.16,109.5953125,109.0551282051282,109.44741379310345,109.61613924050633,109.58266129032258,108.98367346938775,109.53245614035087,109.36342592592592,109.456875,109.46746031746032,109.31208333333333,109.22264150943396,108.09628378378379,109.3475,109.54732142857142,109.64155405405405,109.66925675675675,109.35197368421052,107.8,108.68011363636364,109.52755102040817,104.4088,109.127,108.1842105263158,109.39454022988505,109.69722222222222,109.5164705882353
TBX2,109.45218579234972,109.57275132275132,109.75189786059352,109.53626799557033,109.87286890064668,109.93930041152264,109.7422723475355,110.20979703356753,110.13158449220396,109.2807881773399,109.22867803837953,109.88927137119909,109.99,110.01234567901234,109.74095238095238,104.49458874458874,108.13805683563749,107.1024630541872,108.8899416909621,109.45833333333333,110.4920634920635,109.91432178932179,102.17656500802568,109.64565826330532,108.74314574314575,108.96918767507003,109.07738095238095,109.21027287319423,109.89165329052969,109.69660894660895,110.05205415499533,97.80906885047013,109.84376534118802,108.8984375,110.11832922824303,109.70859213250517,109.90134099616859,109.69511440940012,109.89121510673235,109.89409722222223,108.36587301587302,109.8422619047619,109.40595238095239,109.02766106442577,109.51176133103844,109.69953416149069,109.78455284552845,109.83534540576794,109.46829573934838,110.16790674603175,109.80744520030234,109.76510989010988,109.9496336996337,109.78050595238095,110.04021486643438,110.14931667734358,109.94600340136054,109.47667638483965,109.68598750975801,109.5971359558316,109.71951659451659,109.67748917748918,109.5184331797235,109.94019933554817,109.70852534562212,107.90193452380953,109.92105263157895,109.37851731601732,109.67490842490842,109.53679653679653,108.84751984126984,108.87380952380953,109.96273291925466,109.67857142857143,109.92754262198707,109.82852077001013,101.1717032967033,109.58650793650794,110.10912698412699,109.87057387057386,110.03407224958949,109.74321880650994,110.19796466973887,109.7815840621963,110.05952380952381,110.09722222222223,109.43630952380953,109.4301776266062,109.86805555555556,109.20417789757413,108.82046332046332,109.54732142857142,110.08843537414965,109.79118404118404,109.9747425997426,109.718828320802,108.5672877846791,109.28571428571429,110.07616618075802,104.51342857142858,109.89738095238096,108.46303258145363,110.0703338806787,109.76889644746788,109.82156862745099
TBX3,109.06978289765175,109.15615615615616,109.6400313356835,108.85952231301069,110.01634968301634,110.0377043710377,109.81009957325747,109.7525476295968,109.67830662520927,109.11602982292638,109.22206534893103,109.19651579290134,109.36216216216216,109.67317317317317,109.42918918918919,104.61848211848212,108.159764603313,107.43019571295433,109.10617760617761,109.30093555093555,109.80450450450451,109.22133497133497,101.88824779836015,109.36804451510334,108.88861588861589,109.42925278219396,109.54289071680375,109.66064378985728,109.09975706043122,109.25020475020474,110.18256491785904,97.64313995524186,109.08874338255781,109.23965371621621,109.93045200372786,109.4988249118684,109.84793414103758,109.61863811863812,109.74044734389562,109.67539414414415,108.16666666666667,109.94391891891892,109.16936936936936,108.45548489666136,109.35574731357863,109.06844888366628,109.07514831905075,109.31176246669204,108.57183499288763,109.91159909909909,109.84298584298584,109.51091476091476,109.78326403326403,109.67314189189189,110.08470665787739,109.92606956732517,109.60376447876448,109.31412024269167,109.65086397873283,109.76282804543673,110.06859131859132,109.97570297570297,109.36791630340018,109.87115021998743,109.92647486195874,108.01621621621622,109.57112375533428,109.08691646191646,109.77165627165627,109.3009828009828,109.3543918918919,108.92702702702702,109.41745005875441,108.8004158004158,109.20704037370704,109.10207015526164,101.72089397089397,109.42567567567568,109.81531531531532,109.2006237006237,109.67194780987884,109.97057817310981,109.80013077593723,109.13485934914506,109.791844476055,109.53528528528528,109.81587837837837,109.85692835692835,109.52882882882884,109.62340642529321,108.33235938641344,109.64155405405405,109.79118404118404,110.0390796201607,109.96238130021914,109.61113086770982,107.95710928319625,108.8943488943489,109.74779371207943,104.8612972972973,109.2735135135135,108.44452347083926,109.58092575333954,110.07872157872158,109.81653418124006
